Country Name	Country Code	Series Name	Series Code	2016 [YR2016]
Liechtenstein	LIE	CPIA social protection rating (1=low to 6=high)	IQ.CPA.PROT.XQ	..
Liechtenstein	LIE	Depth of credit information index (0=low to 8=high)	IC.CRD.INFO.XQ	..
Liechtenstein	LIE	Domestic credit provided by financial sector (% of GDP)	FS.AST.DOMS.GD.ZS	..
Liechtenstein	LIE	Domestic credit to private sector (% of GDP)	FS.AST.PRVT.GD.ZS	..
Liechtenstein	LIE	Ease of doing business index (1=most business-friendly regulations)	IC.BUS.EASE.XQ	..
Liechtenstein	LIE	Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	..
Liechtenstein	LIE	Employers, female (% of female employment) (modeled ILO estimate)	SL.EMP.MPYR.FE.ZS	..
Liechtenstein	LIE	Employers, male (% of male employment) (modeled ILO estimate)	SL.EMP.MPYR.MA.ZS	..
Liechtenstein	LIE	Employers, total (% of total employment) (modeled ILO estimate)	SL.EMP.MPYR.ZS	..
Liechtenstein	LIE	Employment in agriculture (% of total employment) (modeled ILO estimate)	SL.AGR.EMPL.ZS	..
Liechtenstein	LIE	Employment in agriculture, female (% of female employment) (modeled ILO estimate)	SL.AGR.EMPL.FE.ZS	..
Liechtenstein	LIE	Employment in agriculture, male (% of male employment) (modeled ILO estimate)	SL.AGR.EMPL.MA.ZS	..
Liechtenstein	LIE	Employment in industry (% of total employment) (modeled ILO estimate)	SL.IND.EMPL.ZS	..
Liechtenstein	LIE	Employment in industry, female (% of female employment) (modeled ILO estimate)	SL.IND.EMPL.FE.ZS	..
Liechtenstein	LIE	Employment in industry, male (% of male employment) (modeled ILO estimate)	SL.IND.EMPL.MA.ZS	..
Liechtenstein	LIE	Employment in services (% of total employment) (modeled ILO estimate)	SL.SRV.EMPL.ZS	..
Liechtenstein	LIE	Employment in services, female (% of female employment) (modeled ILO estimate)	SL.SRV.EMPL.FE.ZS	..
Liechtenstein	LIE	Employment in services, male (% of male employment) (modeled ILO estimate)	SL.SRV.EMPL.MA.ZS	..
Liechtenstein	LIE	Export value index (2000 = 100)	TX.VAL.MRCH.XD.WD	..
Liechtenstein	LIE	Export volume index (2000 = 100)	TX.QTY.MRCH.XD.WD	..
Liechtenstein	LIE	Exports of goods and services (% of GDP)	NE.EXP.GNFS.ZS	..
Liechtenstein	LIE	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG	..
Liechtenstein	LIE	Fertility rate, total (births per woman)	SP.DYN.TFRT.IN	1.4
Liechtenstein	LIE	Fixed broadband Internet subscribers (per 100 people)	IT.NET.BBND.P2	42.30605851431
Liechtenstein	LIE	Foreign direct investment, net inflows (% of GDP)	BX.KLT.DINV.WD.GD.ZS	..
Liechtenstein	LIE	Foreign direct investment, net outflows (% of GDP)	BM.KLT.DINV.WD.GD.ZS	..
Liechtenstein	LIE	Fuel exports (% of merchandise exports)	TX.VAL.FUEL.ZS.UN	..
Liechtenstein	LIE	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG	..
Liechtenstein	LIE	GDP per capita (constant 2005 US$)	NY.GDP.PCAP.KD	..
Liechtenstein	LIE	GDP per capita, PPP (constant 2011 international $)	NY.GDP.PCAP.PP.KD	..
Liechtenstein	LIE	GDP per person employed (constant 1990 PPP $)	SL.GDP.PCAP.EM.KD	..
Liechtenstein	LIE	GINI index (World Bank estimate)	SI.POV.GINI	..
Liechtenstein	LIE	Government expenditure on education, total (% of GDP)	SE.XPD.TOTL.GD.ZS	..
Liechtenstein	LIE	Gross capital formation (% of GDP)	NE.GDI.TOTL.ZS	..
Liechtenstein	LIE	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG	..
Liechtenstein	LIE	Gross fixed capital formation, private sector (% of GDP)	NE.GDI.FPRV.ZS	..
Liechtenstein	LIE	High-technology exports (% of manufactured exports)	TX.VAL.TECH.MF.ZS	..
Liechtenstein	LIE	ICT goods imports (% total goods imports)	TM.VAL.ICTG.ZS.UN	..
Liechtenstein	LIE	Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	..
Liechtenstein	LIE	Individuals using the Internet (% of population)	IT.NET.USER.ZS	98.0939038921672
Liechtenstein	LIE	Industry, value added (% of GDP)	NV.IND.TOTL.ZS	..
Liechtenstein	LIE	Industry, value added (annual % growth)	NV.IND.TOTL.KD.ZG	..
Liechtenstein	LIE	Industry, value added (constant 2005 US$)	NV.IND.TOTL.KD	..
Liechtenstein	LIE	Inflation, consumer prices (annual %)	FP.CPI.TOTL.ZG	..
Liechtenstein	LIE	Informal payments to public officials (% of firms)	IC.FRM.CORR.ZS	..
Liechtenstein	LIE	International migrant stock (% of population)	SM.POP.TOTL.ZS	..
Liechtenstein	LIE	Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.FE.ZS	..
Liechtenstein	LIE	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	..
Liechtenstein	LIE	Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.ZS	..
Liechtenstein	LIE	Labor force with advanced education (% of total working-age population with advanced education)	SL.TLF.ADVN.ZS	..
Liechtenstein	LIE	Labor force with advanced education, female (% of female working-age population with advanced education)	SL.TLF.ADVN.FE.ZS	..
Liechtenstein	LIE	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..
Liechtenstein	LIE	Labor force with basic education (% of total working-age population with basic education)	SL.TLF.BASC.ZS	..
Liechtenstein	LIE	Labor force with basic education, female (% of female working-age population with basic education)	SL.TLF.BASC.FE.ZS	..
Liechtenstein	LIE	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..
Liechtenstein	LIE	Labor force with intermediate education (% of total working-age population with intermediate education)	SL.TLF.INTM.ZS	..
Liechtenstein	LIE	Labor force with intermediate education, female (% of female working-age population with intermediate education)	SL.TLF.INTM.FE.ZS	..
Liechtenstein	LIE	Labor force with intermediate education, male (% of male working-age population with intermediate education)	SL.TLF.INTM.MA.ZS	..
Liechtenstein	LIE	Labor force, total	SL.TLF.TOTL.IN	..
Liechtenstein	LIE	Life expectancy at birth, female (years)	SP.DYN.LE00.FE.IN	84.5
Liechtenstein	LIE	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	80.9
Liechtenstein	LIE	Lifetime risk of maternal death (%)	SH.MMR.RISK.ZS	..
Liechtenstein	LIE	Literacy rate, adult female (% of females ages 15 and above)	SE.ADT.LITR.FE.ZS	..
Liechtenstein	LIE	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..
Liechtenstein	LIE	Literacy rate, adult total (% of people ages 15 and above)	SE.ADT.LITR.ZS	..
Liechtenstein	LIE	Literacy rate, youth female (% of females ages 15-24)	SE.ADT.1524.LT.FE.ZS	..
Liechtenstein	LIE	Literacy rate, youth male (% of males ages 15-24)	SE.ADT.1524.LT.MA.ZS	..
Liechtenstein	LIE	Literacy rate, youth total (% of people ages 15-24)	SE.ADT.1524.LT.ZS	..
Liechtenstein	LIE	Manufacturing, value added (% of GDP)	NV.IND.MANF.ZS	..
Liechtenstein	LIE	Manufacturing, value added (annual % growth)	NV.IND.MANF.KD.ZG	..
Liechtenstein	LIE	Manufacturing, value added (constant 2005 US$)	NV.IND.MANF.KD	..
Liechtenstein	LIE	Market capitalization of listed companies (% of GDP)	CM.MKT.LCAP.GD.ZS	..
Liechtenstein	LIE	Mobile cellular subscriptions (per 100 people)	IT.CEL.SETS.P2	117.607391281262
Liechtenstein	LIE	New business density (new registrations per 1,000 people ages 15-64)	IC.BUS.NDNS.ZS	1.32450331125828
Liechtenstein	LIE	New businesses registered (number)	IC.BUS.NREG	34
Liechtenstein	LIE	Number of visits or required meetings with tax officials	IC.TAX.METG	..
Liechtenstein	LIE	Own-account workers, female (% of female employment) (modeled ILO estimate)	SL.EMP.OWAC.FE.ZS	..
Liechtenstein	LIE	Own-account workers, male (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.MA.ZS	..
Liechtenstein	LIE	Own-account workers, total (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.ZS	..
Liechtenstein	LIE	Personal remittances, paid (current US$)	BM.TRF.PWKR.CD.DT	..
Liechtenstein	LIE	Personal transfers, receipts (BoP, current US$)	BX.TRF.PWKR.CD	..
Liechtenstein	LIE	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	..
Liechtenstein	LIE	Population ages 0-14, total	SP.POP.0014.TO	..
Liechtenstein	LIE	Population ages 15-64 (% of total)	SP.POP.1564.TO.ZS	..
Liechtenstein	LIE	Population ages 15-64, total	SP.POP.1564.TO	..
Liechtenstein	LIE	Population ages 65 and above (% of total)	SP.POP.65UP.TO.ZS	..
Liechtenstein	LIE	Population ages 65 and above, total	SP.POP.65UP.TO	..
Liechtenstein	LIE	Population density (people per sq. km of land area)	EN.POP.DNST	235.4125
Liechtenstein	LIE	Population growth (annual %)	SP.POP.GROW	0.700691566528908
Liechtenstein	LIE	Population, total	SP.POP.TOTL	37666
Liechtenstein	LIE	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	..
Liechtenstein	LIE	Prevalence of HIV, total (% of population ages 15-49)	SH.DYN.AIDS.ZS	..
Liechtenstein	LIE	Primary completion rate, female (% of relevant age group)	SE.PRM.CMPT.FE.ZS	103.092781066895
Liechtenstein	LIE	Primary completion rate, male (% of relevant age group)	SE.PRM.CMPT.MA.ZS	97.5369491577148
Liechtenstein	LIE	Primary completion rate, total (% of relevant age group)	SE.PRM.CMPT.ZS	100.251892089844
Liechtenstein	LIE	Private credit bureau coverage (% of adults)	IC.CRD.PRVT.ZS	..
Liechtenstein	LIE	Public credit registry coverage (% of adults)	IC.CRD.PUBL.ZS	..
Liechtenstein	LIE	Research and development expenditure (% of GDP)	GB.XPD.RSDV.GD.ZS	..
Liechtenstein	LIE	Researchers in R&D (per million people)	SP.POP.SCIE.RD.P6	..
Liechtenstein	LIE	Rural population	SP.RUR.TOTL	32279
Liechtenstein	LIE	Rural population (% of total population)	SP.RUR.TOTL.ZS	85.697
Liechtenstein	LIE	School enrollment, primary (% gross)	SE.PRM.ENRR	105.491020202637
Liechtenstein	LIE	School enrollment, primary, female (% gross)	SE.PRM.ENRR.FE	103.376907348633
Liechtenstein	LIE	School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	107.479507446289
Liechtenstein	LIE	School enrollment, secondary (% gross)	SE.SEC.ENRR	116.028373718262
Liechtenstein	LIE	School enrollment, secondary (gross), gender parity index (GPI)	SE.ENR.SECO.FM.ZS	0.782270014286041
Liechtenstein	LIE	School enrollment, secondary, female (% gross)	SE.SEC.ENRR.FE	101.906776428223
Liechtenstein	LIE	School enrollment, secondary, male (% gross)	SE.SEC.ENRR.MA	130.270660400391
Liechtenstein	LIE	School enrollment, tertiary (% gross)	SE.TER.ENRR	35.0226211547852
Liechtenstein	LIE	School enrollment, tertiary (gross), gender parity index (GPI)	SE.ENR.TERT.FM.ZS	0.546019971370697
Liechtenstein	LIE	School enrollment, tertiary, female (% gross)	SE.TER.ENRR.FE	24.751579284668
Liechtenstein	LIE	School enrollment, tertiary, male (% gross)	SE.TER.ENRR.MA	45.3309211730957
Liechtenstein	LIE	Self-employed, female (% of female employment) (modeled ILO estimate)	SL.EMP.SELF.FE.ZS	..
Liechtenstein	LIE	Self-employed, male (% of male employment) (modeled ILO estimate)	SL.EMP.SELF.MA.ZS	..
Liechtenstein	LIE	Self-employed, total (% of total employment) (modeled ILO estimate)	SL.EMP.SELF.ZS	..
Liechtenstein	LIE	Tax payments (number)	IC.TAX.PAYM	..
Liechtenstein	LIE	Tax revenue (% of GDP)	GC.TAX.TOTL.GD.ZS	..
Liechtenstein	LIE	Taxes on income, profits and capital gains (% of total taxes)	GC.TAX.YPKG.ZS	..
Liechtenstein	LIE	Technicians in R&D (per million people)	SP.POP.TECH.RD.P6	..
Liechtenstein	LIE	Telephone lines (per 100 people)	IT.MLT.MAIN.P2	43.5007699251314
Liechtenstein	LIE	Time required to enforce a contract (days)	IC.LGL.DURS	..
Liechtenstein	LIE	Time required to obtain an operating license (days)	IC.FRM.DURS	..
Liechtenstein	LIE	Time required to register property (days)	IC.PRP.DURS	..
Liechtenstein	LIE	Time required to start a business (days)	IC.REG.DURS	..
Liechtenstein	LIE	Time to prepare and pay taxes (hours)	IC.TAX.DURS	..
Liechtenstein	LIE	Time to resolve insolvency (years)	IC.ISV.DURS	..
Liechtenstein	LIE	Total employment, total (ages 15+)	SL.EMP.TOTL	..
Liechtenstein	LIE	Unemployment with advanced education (% of total labor force with advanced education)	SL.UEM.ADVN.ZS	..
Liechtenstein	LIE	Unemployment with advanced education, female (% of female labor force with advanced education)	SL.UEM.ADVN.FE.ZS	..
Liechtenstein	LIE	Unemployment with advanced education, male (% of male labor force with advanced education)	SL.UEM.ADVN.MA.ZS	..
Liechtenstein	LIE	Unemployment with intermediate education (% of total labor force with intermediate education)	SL.UEM.INTM.ZS	..
Liechtenstein	LIE	Unemployment with intermediate education, female (% of female labor force with intermediate education)	SL.UEM.INTM.FE.ZS	..
Liechtenstein	LIE	Unemployment with intermediate education, male (% of male labor force with intermediate education)	SL.UEM.INTM.MA.ZS	..
Liechtenstein	LIE	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..
Liechtenstein	LIE	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..
Liechtenstein	LIE	Unemployment, total (% of total labor force) (modeled ILO estimate)	SL.UEM.TOTL.ZS	..
Liechtenstein	LIE	Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.FE.ZS	..
Liechtenstein	LIE	Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.MA.ZS	..
Liechtenstein	LIE	Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.ZS	..
Liechtenstein	LIE	Urban population	SP.URB.TOTL	5387
Liechtenstein	LIE	Urban population (% of total)	SP.URB.TOTL.IN.ZS	14.303
Liechtenstein	LIE	Vulnerable employment, female (% of female employment) (modeled ILO estimate)	SL.EMP.VULN.FE.ZS	..
Liechtenstein	LIE	Vulnerable employment, male (% of male employment) (modeled ILO estimate)	SL.EMP.VULN.MA.ZS	..
Liechtenstein	LIE	Vulnerable employment, total (% of total employment) (modeled ILO estimate)	SL.EMP.VULN.ZS	..
Liechtenstein	LIE	Wage and salaried workers, female (% of female employment) (modeled ILO estimate)	SL.EMP.WORK.FE.ZS	..
Liechtenstein	LIE	Wage and salaried workers, male (% of male employment) (modeled ILO estimate)	SL.EMP.WORK.MA.ZS	..
Liechtenstein	LIE	Wage and salaried workers, total (% of total employment) (modeled ILO estimate)	SL.EMP.WORK.ZS	..
Lithuania	LTU	Access to electricity (% of population)	EG.ELC.ACCS.ZS	100
Lithuania	LTU	Adolescent fertility rate (births per 1,000 women ages 15-19)	SP.ADO.TFRT	11.392
Lithuania	LTU	Age dependency ratio (% of working-age population)	SP.POP.DPND	50.4561317738493
Lithuania	LTU	Agriculture, value added (% of GDP)	NV.AGR.TOTL.ZS	2.98696932061041
Lithuania	LTU	Agriculture, value added (annual % growth)	NV.AGR.TOTL.KD.ZG	-5.18251063380704
Lithuania	LTU	Agriculture, value added (constant 2005 US$)	NV.AGR.TOTL.KD	1324391742.98786
Lithuania	LTU	Air transport, registered carrier departures worldwide	IS.AIR.DPRT	9719
Lithuania	LTU	Automated teller machines (ATMs) (per 100,000 adults)	FB.ATM.TOTL.P5	48.1978705238516
Lithuania	LTU	Borrowers from commercial banks (per 1,000 adults)	FB.CBK.BRWR.P3	..
Lithuania	LTU	Consumer price index (2010 = 100)	FP.CPI.TOTL	108.599484766581
Lithuania	LTU	Contributing family workers, female (% of female employment) (modeled ILO estimate)	SL.FAM.WORK.FE.ZS	1.10599994659424
Lithuania	LTU	Contributing family workers, male (% of male employment) (modeled ILO estimate)	SL.FAM.WORK.MA.ZS	0.749000012874603
Lithuania	LTU	Contributing family workers, total (% of total employment) (modeled ILO estimate)	SL.FAM.WORK.ZS	0.931999981403351
Lithuania	LTU	CPIA economic management cluster average (1=low to 6=high)	IQ.CPA.ECON.XQ	..
Lithuania	LTU	CPIA financial sector rating (1=low to 6=high)	IQ.CPA.FINS.XQ	..
Lithuania	LTU	CPIA gender equality rating (1=low to 6=high)	IQ.CPA.GNDR.XQ	..
Lithuania	LTU	CPIA macroeconomic management rating (1=low to 6=high)	IQ.CPA.MACR.XQ	..
Lithuania	LTU	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	IQ.CPA.SOCI.XQ	..
Lithuania	LTU	CPIA property rights and rule-based governance rating (1=low to 6=high)	IQ.CPA.PROP.XQ	..
Lithuania	LTU	CPIA social protection rating (1=low to 6=high)	IQ.CPA.PROT.XQ	..
Lithuania	LTU	Depth of credit information index (0=low to 8=high)	IC.CRD.INFO.XQ	8
Lithuania	LTU	Domestic credit provided by financial sector (% of GDP)	FS.AST.DOMS.GD.ZS	52.2132826479163
Lithuania	LTU	Domestic credit to private sector (% of GDP)	FS.AST.PRVT.GD.ZS	42.9343694165779
Lithuania	LTU	Ease of doing business index (1=most business-friendly regulations)	IC.BUS.EASE.XQ	..
Lithuania	LTU	Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	..
Lithuania	LTU	Employers, female (% of female employment) (modeled ILO estimate)	SL.EMP.MPYR.FE.ZS	1.40299999713898
Lithuania	LTU	Employers, male (% of male employment) (modeled ILO estimate)	SL.EMP.MPYR.MA.ZS	3.37800002098084
Lithuania	LTU	Employers, total (% of total employment) (modeled ILO estimate)	SL.EMP.MPYR.ZS	2.36500000953674
Lithuania	LTU	Employment in agriculture (% of total employment) (modeled ILO estimate)	SL.AGR.EMPL.ZS	7.97599983215332
Lithuania	LTU	Employment in agriculture, female (% of female employment) (modeled ILO estimate)	SL.AGR.EMPL.FE.ZS	5.54199981689453
Lithuania	LTU	Employment in agriculture, male (% of male employment) (modeled ILO estimate)	SL.AGR.EMPL.MA.ZS	10.5349998474121
Lithuania	LTU	Employment in industry (% of total employment) (modeled ILO estimate)	SL.IND.EMPL.ZS	25.136999130249
Lithuania	LTU	Employment in industry, female (% of female employment) (modeled ILO estimate)	SL.IND.EMPL.FE.ZS	15.5790004730225
Lithuania	LTU	Employment in industry, male (% of male employment) (modeled ILO estimate)	SL.IND.EMPL.MA.ZS	35.1920013427734
Lithuania	LTU	Employment in services (% of total employment) (modeled ILO estimate)	SL.SRV.EMPL.ZS	66.8870010375977
Lithuania	LTU	Employment in services, female (% of female employment) (modeled ILO estimate)	SL.SRV.EMPL.FE.ZS	78.8789978027344
Lithuania	LTU	Employment in services, male (% of male employment) (modeled ILO estimate)	SL.SRV.EMPL.MA.ZS	54.2729988098145
Lithuania	LTU	Export value index (2000 = 100)	TX.VAL.MRCH.XD.WD	656.624355
Lithuania	LTU	Export volume index (2000 = 100)	TX.QTY.MRCH.XD.WD	444.8387097
Lithuania	LTU	Exports of goods and services (% of GDP)	NE.EXP.GNFS.ZS	74.4514483257309
Lithuania	LTU	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG	3.45462558930821
Lithuania	LTU	Fertility rate, total (births per woman)	SP.DYN.TFRT.IN	1.7
Lithuania	LTU	Fixed broadband Internet subscribers (per 100 people)	IT.NET.BBND.P2	29.4940701432374
Lithuania	LTU	Foreign direct investment, net inflows (% of GDP)	BX.KLT.DINV.WD.GD.ZS	2.24977620379739
Lithuania	LTU	Foreign direct investment, net outflows (% of GDP)	BM.KLT.DINV.WD.GD.ZS	1.89814649987383
Lithuania	LTU	Fuel exports (% of merchandise exports)	TX.VAL.FUEL.ZS.UN	13.9618649770983
Lithuania	LTU	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG	2.34488073938843
Lithuania	LTU	GDP per capita (constant 2005 US$)	NY.GDP.PCAP.KD	15945.5234844081
Lithuania	LTU	GDP per capita, PPP (constant 2011 international $)	NY.GDP.PCAP.PP.KD	28033.8739289417
Lithuania	LTU	GDP per person employed (constant 1990 PPP $)	SL.GDP.PCAP.EM.KD	57926.046875
Lithuania	LTU	GINI index (World Bank estimate)	SI.POV.GINI	..
Lithuania	LTU	Government expenditure on education, total (% of GDP)	SE.XPD.TOTL.GD.ZS	..
Lithuania	LTU	Gross capital formation (% of GDP)	NE.GDI.TOTL.ZS	17.2446515424777
Lithuania	LTU	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG	-4.37306152953197
Lithuania	LTU	Gross fixed capital formation, private sector (% of GDP)	NE.GDI.FPRV.ZS	..
Lithuania	LTU	High-technology exports (% of manufactured exports)	TX.VAL.TECH.MF.ZS	11.7485602780508
Lithuania	LTU	ICT goods imports (% total goods imports)	TM.VAL.ICTG.ZS.UN	5.5080501651
Lithuania	LTU	Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	73.1586707222345
Lithuania	LTU	Individuals using the Internet (% of population)	IT.NET.USER.ZS	74.3766455618662
Lithuania	LTU	Industry, value added (% of GDP)	NV.IND.TOTL.ZS	25.8211127679799
Lithuania	LTU	Industry, value added (annual % growth)	NV.IND.TOTL.KD.ZG	0.433016734904101
Lithuania	LTU	Industry, value added (constant 2005 US$)	NV.IND.TOTL.KD	12189687482.5062
Lithuania	LTU	Inflation, consumer prices (annual %)	FP.CPI.TOTL.ZG	0.905521554
Lithuania	LTU	Informal payments to public officials (% of firms)	IC.FRM.CORR.ZS	..
Lithuania	LTU	International migrant stock (% of population)	SM.POP.TOTL.ZS	..
Lithuania	LTU	Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.FE.ZS	55.859001159668
Lithuania	LTU	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	66.193000793457
Lithuania	LTU	Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.ZS	60.5279998779297
Lithuania	LTU	Labor force with advanced education (% of total working-age population with advanced education)	SL.TLF.ADVN.ZS	81.9736022949219
Lithuania	LTU	Labor force with advanced education, female (% of female working-age population with advanced education)	SL.TLF.ADVN.FE.ZS	85.5373001098633
Lithuania	LTU	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	83.3238983154297
Lithuania	LTU	Labor force with basic education (% of total working-age population with basic education)	SL.TLF.BASC.ZS	8.83790016174316
Lithuania	LTU	Labor force with basic education, female (% of female working-age population with basic education)	SL.TLF.BASC.FE.ZS	23.4792003631592
Lithuania	LTU	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	15.302300453186
Lithuania	LTU	Labor force with intermediate education (% of total working-age population with intermediate education)	SL.TLF.INTM.ZS	55.105598449707
Lithuania	LTU	Labor force with intermediate education, female (% of female working-age population with intermediate education)	SL.TLF.INTM.FE.ZS	70.500602722168
Lithuania	LTU	Labor force with intermediate education, male (% of male working-age population with intermediate education)	SL.TLF.INTM.MA.ZS	62.7923011779785
Lithuania	LTU	Labor force, total	SL.TLF.TOTL.IN	1481027
Lithuania	LTU	Life expectancy at birth, female (years)	SP.DYN.LE00.FE.IN	79.7
Lithuania	LTU	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	69.2
Lithuania	LTU	Lifetime risk of maternal death (%)	SH.MMR.RISK.ZS	..
Lithuania	LTU	Literacy rate, adult female (% of females ages 15 and above)	SE.ADT.LITR.FE.ZS	..
Lithuania	LTU	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..
Lithuania	LTU	Literacy rate, adult total (% of people ages 15 and above)	SE.ADT.LITR.ZS	..
Lithuania	LTU	Literacy rate, youth female (% of females ages 15-24)	SE.ADT.1524.LT.FE.ZS	..
Lithuania	LTU	Literacy rate, youth male (% of males ages 15-24)	SE.ADT.1524.LT.MA.ZS	..
Lithuania	LTU	Literacy rate, youth total (% of people ages 15-24)	SE.ADT.1524.LT.ZS	..
Lithuania	LTU	Manufacturing, value added (% of GDP)	NV.IND.MANF.ZS	16.989590820486
Lithuania	LTU	Manufacturing, value added (annual % growth)	NV.IND.MANF.KD.ZG	3.05271048004494
Lithuania	LTU	Manufacturing, value added (constant 2005 US$)	NV.IND.MANF.KD	8408069060.35108
Lithuania	LTU	Market capitalization of listed companies (% of GDP)	CM.MKT.LCAP.GD.ZS	..
Lithuania	LTU	Mobile cellular subscriptions (per 100 people)	IT.CEL.SETS.P2	144.578129314237
Lithuania	LTU	New business density (new registrations per 1,000 people ages 15-64)	IC.BUS.NDNS.ZS	3.327539475242
Lithuania	LTU	New businesses registered (number)	IC.BUS.NREG	6352
Lithuania	LTU	Number of visits or required meetings with tax officials	IC.TAX.METG	..
Lithuania	LTU	Own-account workers, female (% of female employment) (modeled ILO estimate)	SL.EMP.OWAC.FE.ZS	7.05100011825562
Lithuania	LTU	Own-account workers, male (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.MA.ZS	11.1820001602173
Lithuania	LTU	Own-account workers, total (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.ZS	9.06400012969971
Lithuania	LTU	Personal remittances, paid (current US$)	BM.TRF.PWKR.CD.DT	583722960.824091
Lithuania	LTU	Personal transfers, receipts (BoP, current US$)	BX.TRF.PWKR.CD	1207827848.10388
Lithuania	LTU	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	14.6914517979719
Lithuania	LTU	Population ages 0-14, total	SP.POP.0014.TO	421385
Lithuania	LTU	Population ages 15-64 (% of total)	SP.POP.1564.TO.ZS	66.4645633850471
Lithuania	LTU	Population ages 15-64, total	SP.POP.1564.TO	1906357
Lithuania	LTU	Population ages 65 and above (% of total)	SP.POP.65UP.TO.ZS	18.8439848169809
Lithuania	LTU	Population ages 65 and above, total	SP.POP.65UP.TO	540489
Lithuania	LTU	Population density (people per sq. km of land area)	EN.POP.DNST	45.7818196328811
Lithuania	LTU	Population growth (annual %)	SP.POP.GROW	-1.27069453298857
Lithuania	LTU	Population, total	SP.POP.TOTL	2868231
Lithuania	LTU	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	..
Lithuania	LTU	Prevalence of HIV, total (% of population ages 15-49)	SH.DYN.AIDS.ZS	0.1
Lithuania	LTU	Primary completion rate, female (% of relevant age group)	SE.PRM.CMPT.FE.ZS	99.4190902709961
Lithuania	LTU	Primary completion rate, male (% of relevant age group)	SE.PRM.CMPT.MA.ZS	98.9212036132813
Lithuania	LTU	Primary completion rate, total (% of relevant age group)	SE.PRM.CMPT.ZS	99.1642379760742
Lithuania	LTU	Private credit bureau coverage (% of adults)	IC.CRD.PRVT.ZS	84.2
Lithuania	LTU	Public credit registry coverage (% of adults)	IC.CRD.PUBL.ZS	37.8
Lithuania	LTU	Research and development expenditure (% of GDP)	GB.XPD.RSDV.GD.ZS	..
Lithuania	LTU	Researchers in R&D (per million people)	SP.POP.SCIE.RD.P6	..
Lithuania	LTU	Rural population	SP.RUR.TOTL	936019
Lithuania	LTU	Rural population (% of total population)	SP.RUR.TOTL.ZS	32.634
Lithuania	LTU	School enrollment, primary (% gross)	SE.PRM.ENRR	101.336212158203
Lithuania	LTU	School enrollment, primary, female (% gross)	SE.PRM.ENRR.FE	101.277801513672
Lithuania	LTU	School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	101.392036437988
Lithuania	LTU	School enrollment, secondary (% gross)	SE.SEC.ENRR	103.237831115723
Lithuania	LTU	School enrollment, secondary (gross), gender parity index (GPI)	SE.ENR.SECO.FM.ZS	0.953980028629303
